Date,Open,High,Low,Close,Adj Close,Volume
2007-01-17,142.850006,143.460007,142.729996,143.020004,104.606888,50241400
2007-01-18,143.169998,143.259995,142.309998,142.539993,104.255836,68177300
2007-01-19,142.539993,143.100006,142.460007,142.820007,104.460663,56973000
2007-01-22,143.070007,143.100006,141.929993,142.380005,104.138794,60253600
2007-01-23,142.259995,143.080002,142.059998,142.800003,104.445999,54064400
2007-01-24,142.970001,143.979996,142.910004,143.949997,105.287086,55834700
2007-01-25,143.860001,143.919998,142.009995,142.259995,104.051018,73583800
2007-01-26,142.570007,142.649994,141.580002,142.130005,103.955956,67255600
2007-01-29,142.190002,142.800003,141.740005,142.050003,103.897469,66114600
2007-01-30,142.350006,142.860001,142.059998,142.789993,104.438667,70407600
2007-01-31,142.630005,144.130005,142.399994,143.750000,105.140884,91868600
2007-02-01,144.149994,144.660004,143.910004,144.610001,105.769875,69312400
2007-02-02,144.729996,144.949997,144.380005,144.809998,105.916153,49607000
2007-02-05,144.699997,144.940002,144.339996,144.850006,105.945450,45705300
2007-02-06,144.970001,145.029999,144.330002,144.889999,105.974724,57081300
2007-02-07,145.119995,145.360001,144.570007,145.210007,106.208725,55669700
2007-02-08,144.779999,145.119995,144.270004,145.020004,106.069740,70641000
2007-02-09,145.059998,145.330002,143.389999,143.940002,105.279823,79084400
2007-02-12,143.940002,144.039993,143.190002,143.449997,104.921440,65657000
2007-02-13,143.770004,144.899994,143.759995,144.660004,105.806435,64081800
2007-02-14,144.800003,145.899994,144.779999,145.610001,106.501274,66039400
2007-02-15,145.669998,145.949997,145.429993,145.800003,106.640259,38715200
2007-02-16,145.440002,145.759995,145.229996,145.729996,106.589058,39841800
2007-02-20,145.559998,146.199997,145.000000,146.039993,106.815773,56911800
2007-02-21,145.610001,146.070007,145.350006,145.979996,106.771912,63971600
2007-02-22,146.050003,146.419998,145.169998,145.869995,106.691422,79067400
2007-02-23,145.740005,145.789993,145.029999,145.300003,106.274559,71966200
2007-02-26,145.830002,145.949997,144.750000,145.169998,106.179474,69192800
2007-02-27,143.880005,144.199997,139.000000,139.500000,102.032356,274466500
2007-02-28,140.389999,141.979996,139.800003,140.929993,103.078232,177536300
2007-03-01,139.339996,141.250000,138.050003,140.509995,102.771034,212828600
2007-03-02,140.050003,140.660004,138.660004,138.669998,101.425270,162574000
2007-03-05,137.929993,139.580002,137.330002,137.350006,100.459785,143750400
2007-03-06,138.779999,140.119995,137.720001,139.699997,102.178604,143333300
2007-03-07,139.589996,140.460007,139.399994,139.559998,102.076225,115144900
2007-03-08,140.539993,141.160004,140.070007,140.740005,102.939323,117891600
2007-03-09,141.309998,141.419998,140.080002,140.779999,102.968552,107765100
2007-03-12,140.419998,141.339996,140.160004,140.990005,103.122192,80366900
2007-03-13,140.179993,140.770004,138.039993,138.250000,101.118065,190605200
2007-03-14,138.429993,139.360001,136.750000,139.279999,101.871437,231853800
2007-03-15,138.970001,139.990005,138.800003,139.470001,102.010368,132435900
2007-03-16,139.309998,139.630005,138.119995,138.529999,101.724747,121531600
2007-03-19,139.259995,140.330002,139.149994,140.199997,102.951027,96161200
2007-03-20,140.080002,141.050003,139.960007,140.970001,103.516434,82147400
2007-03-21,141.100006,143.649994,140.820007,143.289993,105.220131,152368700
2007-03-22,143.479996,143.679993,142.789993,143.179993,105.139313,118942200
2007-03-23,143.279999,143.809998,143.149994,143.389999,105.293518,74416800
2007-03-26,143.500000,143.649994,142.089996,143.199997,105.153984,113787500
2007-03-27,143.119995,143.160004,142.389999,142.860001,104.904320,99864600
2007-03-28,142.139999,142.470001,141.259995,141.820007,104.140648,152907900
2007-03-29,142.539993,142.610001,141.190002,141.970001,104.250786,139432700
2007-03-30,142.240005,142.839996,140.559998,142.000000,104.272804,128194100
2007-04-02,142.160004,142.460007,141.479996,142.160004,104.390297,79416400
2007-04-03,142.970001,143.979996,142.910004,143.690002,105.513817,82417800
2007-04-04,143.690002,143.949997,143.160004,143.850006,105.631332,63995200
2007-04-05,143.669998,144.440002,143.610001,144.240005,105.917686,46822800
2007-04-09,144.649994,144.800003,144.149994,144.440002,106.064606,50967400
2007-04-10,144.330002,144.850006,144.270004,144.610001,106.189407,56620000
2007-04-11,144.820007,144.860001,143.539993,144.020004,105.756119,106365700
2007-04-12,143.740005,144.919998,143.339996,144.660004,106.226089,115534400
2007-04-13,144.899994,145.320007,144.360001,145.320007,106.710739,84287000
2007-04-16,145.830002,146.860001,145.820007,146.699997,107.724106,83064600
2007-04-17,146.970001,147.399994,146.649994,147.089996,108.010544,108424100
2007-04-18,146.600006,147.699997,146.570007,147.270004,108.142654,88345300
2007-04-19,146.550003,147.399994,146.360001,147.229996,108.113266,102947700
2007-04-20,148.220001,148.619995,147.039993,148.619995,109.133972,124114100
2007-04-23,148.369995,148.729996,147.970001,148.059998,108.722763,77270800
2007-04-24,148.229996,148.399994,147.320007,148.119995,108.766853,114471000
2007-04-25,148.729996,149.660004,148.020004,149.479996,109.765495,108418800
2007-04-26,149.490005,149.800003,149.100006,149.649994,109.890297,88741600
2007-04-27,149.089996,149.740005,148.839996,149.529999,109.802193,108191100
2007-04-30,149.639999,149.740005,148.210007,148.289993,108.891678,100874100
2007-05-01,148.419998,149.470001,147.669998,148.669998,109.170700,134342700
2007-05-02,148.899994,149.949997,148.750000,149.539993,109.809563,87129800
2007-05-03,149.970001,150.399994,149.729996,150.350006,110.404358,86569700
2007-05-04,150.750000,151.119995,150.220001,150.919998,110.822899,96409000
2007-05-07,150.880005,151.199997,150.809998,150.949997,110.844948,63461400
2007-05-08,150.580002,150.919998,150.130005,150.750000,110.698074,80584000
2007-05-09,150.639999,152.820007,150.369995,151.160004,110.999153,102070100
2007-05-10,150.729996,151.020004,149.270004,149.580002,109.838921,153617800
2007-05-11,149.750000,150.929993,149.720001,150.860001,110.778885,113408900
2007-05-14,150.860001,151.300003,149.789993,150.529999,110.536491,108027500
2007-05-15,150.699997,151.660004,150.190002,150.570007,110.565933,180673300
2007-05-16,150.800003,151.630005,150.380005,151.600006,111.322266,114166500
2007-05-17,151.380005,151.960007,151.110001,151.300003,111.101967,101132800
2007-05-18,152.009995,152.619995,151.809998,152.619995,112.071259,99182000
2007-05-21,152.580002,153.229996,152.500000,152.539993,112.012512,174664600
2007-05-22,152.699997,153.160004,152.380005,152.419998,111.924385,82148800
2007-05-23,152.949997,153.500000,152.360001,152.440002,111.939072,133786600
2007-05-24,152.529999,153.210007,150.740005,151.059998,110.925728,187593000
2007-05-25,151.500000,152.020004,151.179993,151.690002,111.388351,83309200
2007-05-29,151.940002,152.500000,151.449997,152.240005,111.792221,82020000
2007-05-30,151.460007,153.539993,151.339996,153.479996,112.702774,129013600
2007-05-31,153.669998,153.889999,153.119995,153.320007,112.585274,114866700
2007-06-01,153.880005,154.399994,153.509995,154.080002,113.143349,107771700
2007-06-04,153.539993,154.389999,153.479996,154.100006,113.158058,78008800
2007-06-05,153.740005,153.899994,152.860001,153.490005,112.710167,126917900
2007-06-06,152.860001,152.949997,151.750000,151.839996,111.498466,164096800
2007-06-07,151.559998,152.500000,149.059998,149.100006,109.486465,232414600
2007-06-08,149.580002,151.190002,149.089996,151.039993,110.911018,175886000
2007-06-11,150.929993,151.949997,150.699997,151.300003,111.101967,102015600
2007-06-12,150.669998,151.539993,149.550003,149.649994,109.890297,233898000
2007-06-13,150.500000,152.070007,149.720001,151.889999,111.535149,193208200
2007-06-14,152.059998,153.119995,152.029999,152.860001,112.247482,146396500
2007-06-15,153.139999,153.660004,152.929993,153.070007,112.886169,154030800
2007-06-18,153.380005,153.389999,152.660004,152.889999,112.753387,88537500
2007-06-19,152.550003,153.380005,152.360001,153.270004,113.033615,110851700
2007-06-20,153.580002,153.580002,150.960007,151.139999,111.462814,177119700
2007-06-21,151.080002,152.110001,150.250000,151.979996,112.082314,205262000
2007-06-22,151.520004,151.770004,149.850006,150.550003,111.027695,204964700
2007-06-25,150.240005,151.250000,149.020004,149.830002,110.496696,232014400
2007-06-26,150.210007,150.460007,148.279999,148.289993,109.360977,198445700
2007-06-27,148.130005,150.570007,148.059998,150.399994,110.917053,213638000
2007-06-28,150.380005,151.410004,149.669998,150.380005,110.902336,157705000
2007-06-29,150.899994,151.649994,149.149994,150.429993,110.939224,199701800
2007-07-02,150.869995,151.919998,150.770004,151.789993,111.942162,103357000
2007-07-03,152.179993,152.500000,151.990005,152.339996,112.347748,54048400
2007-07-05,152.399994,152.559998,151.630005,152.179993,112.229790,89279000
2007-07-06,152.380005,153.169998,151.929993,152.979996,112.819763,81109000
2007-07-09,153.160004,153.360001,152.619995,153.100006,112.908302,72348100
2007-07-10,152.289993,152.610001,150.770004,150.919998,111.300568,180362600
2007-07-11,150.750000,152.050003,150.520004,151.990005,112.089668,175607600
2007-07-12,152.369995,154.750000,152.339996,154.389999,113.859627,133882500
2007-07-13,154.570007,155.460007,154.389999,154.850006,114.198883,111794300
2007-07-16,154.990005,155.529999,154.580002,154.830002,114.184120,98378700
2007-07-17,154.929993,155.479996,154.679993,154.750000,114.125092,126201300
2007-07-18,154.229996,154.800003,153.300003,154.470001,113.918625,237887400
2007-07-19,155.199997,155.529999,154.750000,155.070007,114.361092,145212700
2007-07-20,154.889999,154.990005,152.830002,153.500000,113.203262,245502500
2007-07-23,154.179993,154.720001,153.300003,153.970001,113.549850,121183900
2007-07-24,153.119995,154.279999,150.759995,151.300003,111.580757,256732400
2007-07-25,152.020004,152.389999,150.250000,151.610001,111.809402,265214500
2007-07-26,150.190002,150.800003,146.389999,148.020004,109.161812,467592500
2007-07-27,148.210007,148.869995,145.050003,145.110001,107.015778,422987600
2007-07-30,145.929993,147.809998,145.289993,147.380005,108.689880,283017500
2007-07-31,148.330002,149.460007,145.039993,145.720001,107.465698,316976700
2007-08-01,145.179993,147.009995,143.949997,146.429993,107.989258,467670000
2007-08-02,146.759995,147.759995,145.259995,147.600006,108.852165,294758400
2007-08-03,147.279999,147.580002,143.199997,143.800003,106.049698,359398200
2007-08-06,144.210007,146.830002,142.529999,146.210007,107.827065,324980000
2007-08-07,145.940002,149.000000,145.229996,147.770004,108.977509,232568700
2007-08-08,148.410004,150.589996,147.339996,149.830002,110.496696,274930600
2007-08-09,147.429993,148.949997,145.289993,145.389999,107.222313,357622100
2007-08-10,144.389999,146.500000,143.119995,144.710007,106.720825,411018400
2007-08-13,146.500000,146.889999,145.020004,145.229996,107.104317,181917200
2007-08-14,145.699997,146.059998,142.720001,143.009995,105.467064,264134500
2007-08-15,142.720001,144.460007,140.619995,141.039993,104.014275,323834000
2007-08-16,139.789993,142.940002,137.000000,142.100006,104.796005,546743700
2007-08-17,145.500000,145.809998,141.389999,144.710007,106.720825,388218100
2007-08-20,145.169998,145.470001,143.289993,144.639999,106.669205,187320400
2007-08-21,144.600006,145.970001,144.139999,144.929993,106.883018,157066400
2007-08-22,146.009995,146.800003,145.330002,146.649994,108.151527,173156700
2007-08-23,147.339996,147.649994,145.610001,146.520004,108.055679,203915300
2007-08-24,146.479996,148.330002,146.279999,148.330002,109.390442,128901900
2007-08-27,147.850006,148.330002,146.729996,146.949997,108.372749,113024300
2007-08-28,146.160004,146.250000,143.460007,143.720001,105.990662,219790700
2007-08-29,144.369995,146.740005,143.960007,146.539993,108.070427,207654200
2007-08-30,145.449997,147.190002,145.309998,146.149994,107.782799,191817300
2007-08-31,147.649994,148.500000,146.830002,147.589996,108.844765,185477500
2007-09-04,147.449997,149.979996,147.399994,149.080002,109.943588,120062000
2007-09-05,148.199997,148.360001,147.000000,147.789993,108.992233,166261800
2007-09-06,147.949997,148.610001,147.119995,148.130005,109.243057,127878400
2007-09-07,146.479996,146.889999,145.259995,146.070007,107.723778,235447600
2007-09-10,146.520004,146.720001,144.330002,145.789993,107.517296,192305900
2007-09-11,146.240005,147.699997,146.130005,147.490005,108.771027,162081900
2007-09-12,147.289993,148.440002,146.979996,147.869995,109.051254,149554600
2007-09-13,148.550003,149.449997,148.199997,148.910004,109.818245,154079000
2007-09-14,147.960007,149.089996,147.740005,148.899994,109.810867,121911000
2007-09-17,148.309998,148.649994,147.630005,148.100006,109.220863,109870800
2007-09-18,148.830002,152.500000,148.130005,152.460007,112.436295,263759500
2007-09-19,153.410004,154.389999,152.710007,153.360001,113.100037,193779900
2007-09-20,153.339996,153.429993,152.110001,152.279999,112.303528,175186800
2007-09-21,152.710007,153.119995,151.740005,151.970001,112.606560,141457500
2007-09-24,152.419998,152.820007,151.360001,151.690002,112.399117,139450200
2007-09-25,150.809998,151.660004,150.470001,151.389999,112.176826,142289900
2007-09-26,152.250000,152.770004,151.389999,152.190002,112.769638,135547000
2007-09-27,152.910004,153.100006,152.190002,153.089996,113.436523,102713300
2007-09-28,152.850006,153.190002,151.979996,152.580002,113.058601,133372100
2007-10-01,152.600006,154.750000,152.500000,154.300003,114.333092,148162300
2007-10-02,154.610001,154.649994,153.809998,154.089996,114.177467,112978800
2007-10-03,153.809998,154.410004,153.009995,153.779999,113.947784,119055900
2007-10-04,154.110001,154.259995,153.589996,154.020004,114.125595,76864400
2007-10-05,155.029999,156.100006,154.630005,155.850006,115.481621,134579700
2007-10-08,155.389999,155.490005,154.770004,155.020004,114.866608,71280400
2007-10-09,155.600006,156.500000,155.029999,156.479996,115.948448,94054300
2007-10-10,156.039993,156.440002,155.410004,156.220001,115.755745,101711100
2007-10-11,156.929993,157.520004,154.539993,155.470001,115.199989,233529100
2007-10-12,155.460007,156.350006,155.270004,156.330002,115.837242,124546700
2007-10-15,156.270004,156.360001,153.940002,155.009995,114.859138,161151900
2007-10-16,154.410004,154.520004,153.470001,153.779999,113.947784,166525700
2007-10-17,154.979996,155.089996,152.470001,154.250000,114.296043,216687300
2007-10-18,153.449997,154.190002,153.080002,153.690002,113.881073,148367500
2007-10-19,153.089996,156.479996,149.660004,149.669998,110.902351,297169900
2007-10-22,148.860001,150.759995,148.660004,150.539993,111.546997,261989800
2007-10-23,151.460007,151.949997,150.250000,151.759995,112.450974,180085100
2007-10-24,151.210007,151.740005,148.839996,151.479996,112.243515,326694200
2007-10-25,151.649994,152.289993,149.880005,151.839996,112.510277,237374500
2007-10-26,153.059998,153.619995,151.899994,153.619995,113.829254,176484000
2007-10-29,153.929993,154.440002,153.550003,154.130005,114.207108,106841000
2007-10-30,153.449997,153.750000,152.869995,153.059998,113.414268,132981600
2007-10-31,153.979996,155.270004,152.839996,154.649994,114.592438,220954400
2007-11-01,153.289993,153.410004,150.589996,151.029999,111.910065,333040800
2007-11-02,151.529999,152.000000,149.210007,151.199997,112.036034,331228200
2007-11-05,149.639999,151.160004,148.970001,150.050003,111.183922,226841000
2007-11-06,150.860001,152.110001,149.899994,152.070007,112.680756,177800500
2007-11-07,150.440002,151.130005,147.550003,147.910004,109.598244,306639700
2007-11-08,147.990005,148.399994,145.070007,147.160004,109.042488,374509900
2007-11-09,145.690002,147.539993,144.889999,145.139999,107.545731,277745100
2007-11-12,145.210007,146.610001,143.699997,143.699997,106.478714,243087800
2007-11-13,145.369995,148.309998,145.220001,148.080002,109.724197,191117400
2007-11-14,149.220001,149.399994,146.779999,147.669998,109.420372,230558800
2007-11-15,146.570007,147.490005,144.520004,145.539993,107.842072,263111100
2007-11-16,146.309998,146.470001,144.570007,145.789993,108.027351,308770600
2007-11-19,145.279999,145.360001,143.190002,143.759995,106.523163,267746000
2007-11-20,144.020004,145.529999,142.110001,144.639999,107.175186,414767500
2007-11-21,143.080002,143.910004,141.669998,141.679993,104.981926,259012400
2007-11-23,143.070007,144.339996,142.699997,144.130005,106.797348,77688400
2007-11-26,144.429993,144.880005,140.660004,140.949997,104.441025,214232000
2007-11-27,141.740005,143.229996,140.949997,142.570007,105.641426,293897900
2007-11-28,144.190002,147.470001,144.139999,147.130005,109.020256,258596900
2007-11-29,146.619995,147.720001,146.100006,147.179993,109.057335,199409900
2007-11-30,149.039993,149.869995,147.330002,148.660004,110.153954,222908000
2007-12-03,148.190002,148.449997,147.289993,147.679993,109.427742,146430400
2007-12-04,146.660004,147.539993,146.309998,146.360001,108.449699,136533900
2007-12-05,147.929993,149.199997,147.830002,148.809998,110.265076,171130000
2007-12-06,148.630005,151.210007,148.570007,150.940002,111.843414,154457400
2007-12-07,151.419998,151.500000,150.550003,150.910004,111.821114,148980100
2007-12-10,151.279999,152.250000,150.860001,152.080002,112.688141,123914300
2007-12-11,152.139999,152.889999,147.830002,147.910004,109.598244,250346400
2007-12-12,151.059998,151.770004,147.199997,149.369995,110.680023,322435600
2007-12-13,148.320007,149.389999,147.300003,149.059998,110.450356,237551300
2007-12-14,147.929993,149.100006,147.100006,147.169998,109.049881,159152900
2007-12-17,146.610001,146.869995,144.860001,145.070007,107.493851,177269400
2007-12-18,146.100006,146.479996,143.960007,145.880005,108.094078,245569300
2007-12-19,145.940002,146.889999,144.940002,145.880005,108.094078,198917200
2007-12-20,146.839996,146.860001,145.179993,146.800003,108.775757,214813800
2007-12-21,147.369995,148.419998,147.089996,148.130005,110.343742,146084400
2007-12-24,148.820007,149.479996,148.479996,149.229996,111.163216,45601400
2007-12-26,148.649994,149.679993,148.500000,149.550003,111.401573,67093100
2007-12-27,149.020004,149.029999,147.320007,147.669998,110.001106,122981700
2007-12-28,148.539993,148.610001,146.899994,147.300003,109.725494,116398100
2007-12-31,147.100006,147.610001,146.059998,146.210007,108.913506,108126800
2008-01-02,146.529999,146.990005,143.880005,144.929993,107.960060,204935600
2008-01-03,144.910004,145.490005,144.070007,144.860001,107.907898,125133300
2008-01-04,143.339996,143.440002,140.910004,141.309998,105.263458,232330900
2008-01-07,141.809998,142.229996,140.100006,141.190002,105.174080,234991000
2008-01-08,142.080002,142.899994,138.440002,138.910004,103.475700,326365700
2008-01-09,139.089996,140.789993,137.699997,140.369995,104.563278,301824900
2008-01-10,139.679993,142.800003,139.369995,141.289993,105.248581,335701200
2008-01-11,140.779999,141.899994,139.000000,140.149994,104.399391,267076600
2008-01-14,141.160004,141.860001,140.399994,141.279999,105.241119,170365500
2008-01-15,139.789993,141.490005,137.899994,138.169998,102.924446,239940100
2008-01-16,137.360001,139.119995,136.279999,136.979996,102.038017,378802600
2008-01-17,137.809998,137.880005,132.929993,133.429993,99.393562,397892600
2008-01-18,134.740005,135.020004,131.100006,132.059998,98.373055,348561500
2008-01-22,127.209999,132.429993,126.000000,130.720001,97.374870,435923700
2008-01-23,127.089996,134.190002,126.839996,133.860001,99.713936,511913000
2008-01-24,134.479996,135.460007,133.309998,134.990005,100.555664,259949300
2008-01-25,136.509995,136.759995,132.600006,133.039993,99.103043,269603900
2008-01-28,133.259995,135.520004,132.059998,135.240005,100.741867,217934600
2008-01-29,136.100006,136.449997,134.880005,135.910004,101.240982,168968300
2008-01-30,135.580002,138.539993,134.600006,134.910004,100.496048,334939200
2008-01-31,133.399994,138.539993,133.199997,137.369995,102.328522,343680800
2008-02-01,137.940002,139.610001,137.520004,139.580002,103.974785,206843600
2008-02-04,139.210007,139.300003,137.639999,137.820007,102.663765,124694300
2008-02-05,135.940002,136.250000,133.669998,134.130005,99.915009,286882500
2008-02-06,134.580002,135.250000,132.410004,133.050003,99.110512,250792900
2008-02-07,131.800003,134.789993,131.729996,133.929993,99.766022,297368100
2008-02-08,133.089996,134.220001,132.100006,133.070007,99.125435,221643500
2008-02-11,133.100006,134.229996,132.039993,133.750000,99.631981,188576300
2008-02-12,134.910004,136.309998,133.979996,134.990005,100.555664,256654400
2008-02-13,136.009995,137.059998,135.139999,136.369995,101.583595,181967800
2008-02-14,136.949997,137.000000,134.789993,135.169998,100.689743,215207200
2008-02-15,134.500000,135.220001,133.910004,135.139999,100.667381,154110300
2008-02-19,136.720001,136.889999,134.610001,135.520004,100.950455,145190000
2008-02-20,133.990005,136.550003,133.759995,135.919998,101.248421,220085700
2008-02-21,136.660004,137.009995,134.070007,134.789993,100.406639,201051200
2008-02-22,134.970001,135.850006,132.860001,135.619995,101.024948,205491000
2008-02-25,135.539993,137.649994,134.779999,137.330002,102.298759,190107000
2008-02-26,136.750000,138.949997,136.500000,138.360001,103.065979,212420700
2008-02-27,137.559998,139.139999,137.410004,138.220001,102.961700,168395800
2008-02-28,137.240005,137.960007,136.550003,136.869995,101.956070,170831100
2008-02-29,135.600006,135.679993,132.779999,133.820007,99.684097,252715200
2008-03-03,133.139999,133.809998,132.240005,133.500000,99.445694,189483500
2008-03-04,132.229996,133.399994,130.990005,132.990005,99.065826,282513100
2008-03-05,133.419998,134.770004,132.339996,133.830002,99.691536,270681400
2008-03-06,132.979996,133.220001,130.550003,131.059998,97.628143,247911700
2008-03-07,129.770004,131.740005,128.580002,129.710007,96.622528,326434600
2008-03-10,129.839996,129.929993,127.589996,128.000000,95.348717,235683600
2008-03-11,130.720001,132.720001,128.949997,132.600006,98.775299,341440600
2008-03-12,132.740005,133.770004,131.160004,131.360001,97.851608,229161100
2008-03-13,129.610001,132.639999,128.600006,131.649994,98.067612,351504200
2008-03-14,132.770004,132.809998,127.779999,129.610001,96.548019,484687800
2008-03-17,126.570000,129.259995,126.070000,128.300003,95.572189,405311100
2008-03-18,130.619995,133.690002,129.979996,133.630005,99.542564,334416600
2008-03-19,134.139999,134.649994,130.039993,130.320007,97.076912,345971600
2008-03-20,130.050003,132.910004,129.259995,132.080002,98.875038,245320700
2008-03-24,133.309998,135.809998,133.240005,134.720001,100.851326,208977300
2008-03-25,134.860001,135.550003,133.770004,134.850006,100.948685,192947200
2008-03-26,134.460007,135.089996,133.110001,133.199997,99.713470,196934300
2008-03-27,134.199997,134.440002,132.360001,132.779999,99.399063,225153200
2008-03-28,132.990005,133.360001,131.059998,131.509995,98.448326,180896100
2008-03-31,131.289993,132.729996,131.089996,131.970001,98.792686,166692100
2008-04-01,133.610001,136.839996,133.509995,136.610001,102.266190,254547300
2008-04-02,137.050003,137.669998,135.979996,136.699997,102.333572,210910800
2008-04-03,135.960007,137.440002,135.710007,137.039993,102.588066,175884800
2008-04-04,137.119995,137.960007,136.119995,136.889999,102.475822,204446800
2008-04-07,137.869995,138.570007,136.740005,136.960007,102.528206,154245500
2008-04-08,136.190002,136.919998,135.949997,136.820007,102.423409,148937300
2008-04-09,136.610001,136.800003,134.889999,135.830002,101.682274,195610600
2008-04-10,135.419998,136.669998,134.899994,136.020004,101.824532,192967800
2008-04-11,134.490005,135.119995,133.009995,133.380005,99.848213,222973300
2008-04-14,133.190002,133.539993,132.550003,132.929993,99.511360,160522000
2008-04-15,133.580002,133.690002,132.330002,133.240005,99.743393,172389200
2008-04-16,134.539993,136.910004,134.520004,136.850006,102.445854,189268900
2008-04-17,136.020004,137.250000,135.660004,137.050003,102.595596,179665700
2008-04-18,138.940002,139.559998,138.259995,138.479996,103.666039,218530600
2008-04-21,138.229996,138.979996,137.850006,138.550003,103.718475,118587400
2008-04-22,138.190002,138.309998,136.899994,137.940002,103.261856,162166000
2008-04-23,138.089996,138.779999,137.119995,137.720001,103.097153,193309000
2008-04-24,138.080002,139.740005,137.039993,138.320007,103.546295,229381300
2008-04-25,139.399994,139.889999,137.910004,139.600006,104.504509,190788100
2008-04-28,139.880005,140.250000,139.380005,139.630005,104.526985,105610200
2008-04-29,139.389999,139.729996,138.610001,139.080002,104.115250,125514100
2008-04-30,139.289993,140.589996,138.259995,138.259995,103.501373,208395900
2008-05-01,138.380005,141.119995,138.270004,141.119995,105.642326,187279500
2008-05-02,142.339996,142.369995,140.559998,141.509995,105.934349,181585500
2008-05-05,141.050003,141.610001,140.410004,140.830002,105.425262,118504500
2008-05-06,140.020004,142.199997,139.690002,142.050003,106.338577,179339800
2008-05-07,141.889999,142.039993,139.130005,139.520004,104.444641,199267300
2008-05-08,139.740005,140.320007,138.979996,139.160004,104.175102,178321200
2008-05-09,138.600006,139.389999,138.449997,138.899994,103.980499,152588200
2008-05-12,139.250000,140.559998,138.729996,140.460007,105.148285,147865900
2008-05-13,140.800003,140.889999,139.729996,140.479996,105.163277,159132200
2008-05-14,141.070007,142.199997,140.460007,140.770004,105.380371,181910800
2008-05-15,141.039993,142.630005,140.830002,142.529999,106.697891,166927000
2008-05-16,142.860001,142.869995,141.610001,142.660004,106.795181,204236800
2008-05-19,142.809998,144.300003,142.300003,143.050003,107.087158,165664400
2008-05-20,142.270004,142.339996,141.000000,141.889999,106.218803,178552100
2008-05-21,141.809998,142.119995,139.000000,139.490005,104.422150,252724800
2008-05-22,139.429993,140.169998,139.000000,139.509995,104.437073,170820400
2008-05-23,139.050003,139.660004,137.520004,137.639999,103.037247,181376400
2008-05-27,137.800003,139.000000,137.529999,138.660004,103.800812,168322900
2008-05-28,139.169998,140.000000,138.000000,139.300003,104.279938,181288100
2008-05-29,139.130005,140.929993,139.080002,140.000000,104.803917,173927200
2008-05-30,140.470001,140.740005,139.940002,140.350006,105.065987,117362000
2008-06-02,139.830002,139.860001,138.000000,138.899994,103.980499,181069900
2008-06-03,139.300003,139.619995,137.229996,138.089996,103.374130,271965700
2008-06-04,137.699997,139.160004,137.460007,138.020004,103.321732,246637700
2008-06-05,138.580002,140.889999,138.320007,140.779999,105.387817,237867100
2008-06-06,139.550003,139.800003,136.220001,136.289993,102.026627,384276300
2008-06-09,136.860001,137.500000,135.410004,136.619995,102.273674,228263900
2008-06-10,135.669998,137.100006,135.350006,135.940002,101.764648,260234900
2008-06-11,135.970001,136.259995,133.929993,133.940002,100.267426,283890100
2008-06-12,134.600006,135.869995,133.520004,134.449997,100.649216,252791800
2008-06-13,135.169998,136.520004,134.419998,136.149994,101.921829,244726900
2008-06-16,135.550003,136.929993,135.460007,136.229996,101.981689,185832500
2008-06-17,137.070007,137.119995,135.369995,135.570007,101.487648,191707700
2008-06-18,134.690002,135.520004,133.710007,134.250000,100.499496,265893000
2008-06-19,134.149994,135.240005,133.500000,134.419998,100.626747,304204900
2008-06-20,132.839996,133.089996,131.220001,131.580002,98.993416,289275700
2008-06-23,132.089996,132.229996,131.320007,131.449997,98.895638,165096400
2008-06-24,131.050003,132.440002,130.190002,131.190002,98.700005,267300600
2008-06-25,131.720001,133.399994,131.240005,131.809998,99.166466,287853900
2008-06-26,130.570007,131.419998,128.080002,128.229996,96.473053,297775000
2008-06-27,128.279999,128.860001,127.040001,127.529999,95.946419,303423400
2008-06-30,127.889999,128.910004,127.300003,127.980003,96.284966,258842600
2008-07-01,126.519997,128.470001,125.930000,128.380005,96.585907,388622000
2008-07-02,128.789993,129.160004,125.949997,126.180000,94.930771,288064600
2008-07-03,127.110001,127.110001,124.989998,126.309998,95.028587,239352500
2008-07-07,126.790001,127.339996,123.919998,125.019997,94.058044,372427300
2008-07-08,124.989998,127.389999,124.199997,127.239998,95.728241,375973700
2008-07-09,127.500000,127.739998,124.389999,124.790001,93.885025,336729400
2008-07-10,124.430000,125.790001,123.580002,125.300003,94.268707,436475700
2008-07-11,123.970001,125.900002,122.489998,123.839996,93.170258,481124600
2008-07-14,125.260002,125.500000,122.400002,122.720001,92.327644,322720800
2008-07-15,121.800003,123.489998,120.019997,120.989998,91.026100,502502500
2008-07-16,121.449997,124.570000,121.099998,123.959999,93.260536,371642900
2008-07-17,125.139999,126.260002,124.089996,125.199997,94.193443,375490600
2008-07-18,126.169998,126.419998,125.150002,125.980003,94.780289,267030100
2008-07-21,126.510002,126.800003,125.190002,126.050003,94.832970,222863000
2008-07-22,125.150002,127.800003,124.849998,127.480003,95.908806,296904200
2008-07-23,127.889999,129.149994,127.550003,128.169998,96.427933,311698400
2008-07-24,128.339996,128.410004,125.160004,125.510002,94.426682,248634500
2008-07-25,125.889999,126.489998,125.169998,125.480003,94.404144,219131000
2008-07-28,125.510002,126.059998,123.419998,123.639999,93.019829,205201300
2008-07-29,123.980003,126.379997,123.639999,126.279999,95.005981,261505600
2008-07-30,127.110001,128.600006,126.279999,128.529999,96.698776,354710000
